Ssiderea046003	K10599
Ssiderea051776	K17505
Ssiderea034302	K06468
Ssiderea045954	K17632
Ssiderea009203	K05678
Ssiderea015885	K10277
Ssiderea003443	K23491
Ssiderea047737	K01432
Ssiderea038175	K07378
Ssiderea028477	K21843
Ssiderea017715	K11254
Ssiderea010924	K20803
Ssiderea043775	K04203
Ssiderea004112	K04658
Ssiderea057602	K06754
Ssiderea002496	K17341
Ssiderea004984	K12184
Ssiderea025721	K17341
Ssiderea035420	K08424
Ssiderea60051	K07497
Ssiderea019931	K24822
Ssiderea006564	K06819
Ssiderea009341	K13025
Ssiderea008770	K08043
Ssiderea015908	K22139
Ssiderea022547	K04144
Ssiderea054188	K17256
Ssiderea055232	K00699
Ssiderea047946	K03174
Ssiderea61986	K16506
Ssiderea004643	K04223
Ssiderea004087	K12323
Ssiderea058821	K08375
Ssiderea043820	K07380
Ssiderea004356	K10799
Ssiderea023543	K25358
Ssiderea004152	K14443
Ssiderea021256	K27391
Ssiderea046063	K17402
Ssiderea028396	K03654
Ssiderea045875	K15159
Ssiderea040624	K01315
Ssiderea018898	K02355
Ssiderea029589	K09361
Ssiderea022102	K15602
Ssiderea005532	K10642
Ssiderea039926	K17535
Ssiderea018559	K00940
Ssiderea055383	K12404
Ssiderea002228	K22371
Ssiderea020913	K12132
Ssiderea019817	K02871
Ssiderea021586	K24527
Ssiderea014353	K05126
Ssiderea051388	K05673
Ssiderea055967	K04239
Ssiderea021472	K12813
Ssiderea052637	K04237
Ssiderea057777	K25700
Ssiderea007757	K04513
Ssiderea026836	K04967
Ssiderea024104	K20121
Ssiderea054668	K17495
Ssiderea054676	K17495
Ssiderea043922	K24634
Ssiderea042575	K13366
Ssiderea035351	K11791
Ssiderea020965	K07923
Ssiderea003345	K11663
Ssiderea040208	K19360
Ssiderea008507	K06792
Ssiderea047364	K08375
Ssiderea006853	K24936
Ssiderea000207	K14996
Ssiderea027880	K16353
Ssiderea031576	K27391
Ssiderea043741	K04919
Ssiderea029384	K08375
Ssiderea006840	K11592
Ssiderea051381	K01020
Ssiderea006324	K19383
Ssiderea034775	K00615
Ssiderea039001	K08059
Ssiderea018064	K09232
Ssiderea017613	K04600
Ssiderea023486	K13116
Ssiderea022298	K06676
Ssiderea052466	K03126
Ssiderea050408	K05190
Ssiderea62555	K10478
Ssiderea022367	K02153
Ssiderea025087	K03123
Ssiderea009973	K22540
Ssiderea050988	K04150
Ssiderea005657	K02098
Ssiderea006642	K17689
Ssiderea017015	K04988
Ssiderea011901	K24342
Ssiderea028455	K02183
Ssiderea026940	K17346
Ssiderea051057	K14389
Ssiderea004665	K04265
Ssiderea022737	K17495
Ssiderea007622	K24469
Ssiderea014813	K06215
Ssiderea004433	K03267
Ssiderea058276	K04989
Ssiderea000398	K04874
Ssiderea002536	K12567
Ssiderea027231	K13046
Ssiderea019160	K24936
Ssiderea020681	K01311
Ssiderea012306	K04511
Ssiderea014425	K17108
Ssiderea054651	K05125
Ssiderea058744	K02256
Ssiderea012563	K14021
Ssiderea025046	K01362
Ssiderea048831	K05181
Ssiderea001690	K13706
Ssiderea001662	K02168
Ssiderea010377	K04978
Ssiderea62173	K01142
Ssiderea018180	K05614
Ssiderea047890	K04712
Ssiderea058018	K03018
Ssiderea048436	K08409
Ssiderea020523	K17307
Ssiderea011098	K09848
Ssiderea053935	K08187
Ssiderea025664	K01358
Ssiderea048843	K05181
Ssiderea044675	K26811
Ssiderea61590	K07497
Ssiderea028270	K19511
Ssiderea025313	K04984
Ssiderea029058	K05728
Ssiderea021455	K09670
Ssiderea019086	K08574
Ssiderea009527	K24936
Ssiderea022483	K05676
Ssiderea054241	K11254
Ssiderea039362	K08202
Ssiderea014552	K06842
Ssiderea008375	K24464
Ssiderea035850	K04601
Ssiderea039353	K15100
Ssiderea029597	K06819
Ssiderea005265	K25572
Ssiderea046717	K20222
Ssiderea019443	K04802
Ssiderea038584	K04290
Ssiderea011342	K01019
Ssiderea042208	K01301
Ssiderea000179	K17495
Ssiderea013397	K08961
Ssiderea015294	K02266
Ssiderea007129	K14071
Ssiderea039874	K22614
Ssiderea007082	K09353
Ssiderea023505	K06278
Ssiderea031950	K07966
Ssiderea010471	K06841
Ssiderea019631	K08462
Ssiderea051239	K26437
Ssiderea004392	K13175
Ssiderea035479	K08342
Ssiderea020866	K24936
Ssiderea023721	K20051
Ssiderea053795	K19363
Ssiderea002103	K22815
Ssiderea045605	K10896
Ssiderea016074	K27816
Ssiderea029353	K09608
Ssiderea039295	K09303
Ssiderea012241	K06265
Ssiderea038507	K13187
Ssiderea010446	K06841
Ssiderea038976	K06711
Ssiderea004185	K18466
Ssiderea018324	K11404
Ssiderea049427	K24936
Ssiderea005582	K11975
Ssiderea000693	K21877
Ssiderea025484	K05194
Ssiderea61666	K07497
Ssiderea007186	K07819
Ssiderea018018	K13448
Ssiderea053282	K06268
Ssiderea052117	K24337
Ssiderea007919	K01897
Ssiderea031929	K04268
Ssiderea046198	K11428
Ssiderea048458	K06235
Ssiderea014160	K23820
Ssiderea028022	K04163
Ssiderea002199	K07755
Ssiderea045216	K08202
Ssiderea055766	K06054
Ssiderea013359	K16289
Ssiderea051003	K01613
Ssiderea045903	K19360
Ssiderea026155	K16289
Ssiderea030000	K07820
Ssiderea018845	K11254
Ssiderea032750	K02599
Ssiderea002479	K06772
Ssiderea016385	K04231
Ssiderea024095	K04985
Ssiderea021947	K10104
Ssiderea005243	K18592
Ssiderea010388	K08852
Ssiderea003371	K10169
Ssiderea050048	K04239
Ssiderea037819	K04825
Ssiderea034644	K11310
Ssiderea048663	K00036
Ssiderea027209	K08439
Ssiderea006842	K01814
Ssiderea024974	K06271
Ssiderea033403	K17341
Ssiderea005811	K07512
Ssiderea031174	K27816
Ssiderea59917	K00569
Ssiderea002696	K06491
Ssiderea017962	K12841
Ssiderea005882	K10403
Ssiderea032856	K01019
Ssiderea022136	K09309
Ssiderea010083	K23919
Ssiderea037187	K03515
Ssiderea006800	K09336
Ssiderea021679	K03766
Ssiderea002282	K12805
Ssiderea053240	K03068
Ssiderea012555	K04266
Ssiderea030180	K10144
Ssiderea022092	K23404
Ssiderea040907	K13912
Ssiderea022618	K12571
Ssiderea049912	K07048
Ssiderea003937	K00799
Ssiderea052253	K01017
Ssiderea012300	K08076
Ssiderea021035	K10085
Ssiderea020013	K04988
Ssiderea62376	K10443
Ssiderea009292	K14840
Ssiderea009546	K16472
Ssiderea014024	K23610
Ssiderea035649	K06059
Ssiderea001911	K03935
Ssiderea010499	K17341
Ssiderea012817	K04231
Ssiderea62505	K03654
Ssiderea018580	K04828
Ssiderea021336	K04150
Ssiderea036461	K24419
Ssiderea057610	K06754
Ssiderea035394	K11886
Ssiderea010412	K10752
Ssiderea020919	K19329
Ssiderea005694	K19009
Ssiderea034025	K10866
Ssiderea026573	K24936
Ssiderea042292	K23224
Ssiderea039424	K06584
Ssiderea038442	K17341
Ssiderea008132	K02318
Ssiderea006416	K11268
Ssiderea046662	K12172
Ssiderea007861	K11806
Ssiderea039015	K16550
Ssiderea006871	K11428
Ssiderea048451	K03083
Ssiderea026754	K23041
Ssiderea028314	K04285
Ssiderea034974	K24936
Ssiderea002833	K03016
Ssiderea035193	K07422
Ssiderea006538	K13963
Ssiderea017519	K00432
Ssiderea037485	K15521
Ssiderea050912	K18422
Ssiderea050977	K03859
Ssiderea051613	K25709
Ssiderea038067	K10746
Ssiderea008861	K08606
Ssiderea038020	K03173
Ssiderea027617	K02967
Ssiderea050036	K23544
Ssiderea048373	K04150
Ssiderea057444	K00710
Ssiderea036227	K23739
Ssiderea006331	K09193
Ssiderea004988	K12184
Ssiderea040572	K14072
Ssiderea004169	K11997
Ssiderea057674	K12404
Ssiderea036204	K08375
Ssiderea019614	K17199
Ssiderea018240	K04134
Ssiderea042299	K15281
Ssiderea003399	K11253
Ssiderea021234	K27391
Ssiderea010064	K21548
Ssiderea005595	K06240
Ssiderea043779	K04919
Ssiderea057859	K20642
Ssiderea027935	K22390
Ssiderea011969	K10573
Ssiderea023198	K04224
Ssiderea055442	K14072
Ssiderea022414	K13708
Ssiderea038818	K07379
Ssiderea054048	K09848
Ssiderea049574	K13806
Ssiderea054587	K06230
Ssiderea042451	K16175
Ssiderea019389	K15338
Ssiderea017559	K08132
Ssiderea000877	K05398
Ssiderea058199	K05699
Ssiderea030219	K07378
Ssiderea050497	K15076
Ssiderea043713	K26497
Ssiderea020929	K12021
Ssiderea041714	K12470
Ssiderea036472	K02433
Ssiderea034680	K13985
Ssiderea028749	K24431
Ssiderea044485	K17906
Ssiderea009042	K10058
Ssiderea004715	K19499
Ssiderea056956	K05126
Ssiderea044466	K26235
Ssiderea046043	K24936
Ssiderea034126	K04203
Ssiderea022804	K01869
Ssiderea034042	K03068
Ssiderea014983	K04263
Ssiderea042318	K22017
Ssiderea051083	K04919
Ssiderea025903	K07380
Ssiderea002453	K05126
Ssiderea035820	K24646
Ssiderea004450	K13238
Ssiderea047506	K14836
Ssiderea002765	K17341
Ssiderea018195	K22266
Ssiderea008737	K10106
Ssiderea014628	K24228
Ssiderea001609	K04885
Ssiderea057211	K10905
Ssiderea006777	K24936
Ssiderea017920	K08855
Ssiderea051582	K01896
Ssiderea042657	K15363
Ssiderea058298	K07422
Ssiderea011005	K08635
Ssiderea025805	K05695
Ssiderea032842	K02264
Ssiderea039448	K14072
Ssiderea053360	K09228
Ssiderea005155	K12026
Ssiderea022054	K01275
Ssiderea055250	K02735
Ssiderea013034	K12047
Ssiderea045574	K06047
Ssiderea021302	K09410
Ssiderea59935	K24936
Ssiderea019126	K04440
Ssiderea046705	K07759
Ssiderea027956	K11577
Ssiderea038212	K17356
Ssiderea029637	K25807
Ssiderea002056	K02879
Ssiderea035494	K02168
Ssiderea038039	K03173
Ssiderea025543	K00875
Ssiderea024195	K09008
Ssiderea021714	K01187
Ssiderea037461	K15284
Ssiderea048393	K08409
Ssiderea013918	K01310
Ssiderea055425	K09848
Ssiderea015166	K17689
Ssiderea039867	K10734
Ssiderea022513	K06793
Ssiderea037770	K01017
Ssiderea024587	K17341
Ssiderea039008	K08375
Ssiderea022221	K25435
Ssiderea046004	K23539
Ssiderea050240	K19600
Ssiderea036826	K04592
Ssiderea041567	K05203
Ssiderea008887	K03766
Ssiderea028322	K12035
Ssiderea011564	K18933
Ssiderea049230	K26456
Ssiderea034992	K12478
Ssiderea000773	K03899
Ssiderea020298	K07197
Ssiderea013007	K20053
Ssiderea015272	K20030
Ssiderea007104	K04602
Ssiderea044534	K11730
Ssiderea016188	K04202
Ssiderea054973	K00432
Ssiderea020268	K24893
Ssiderea007932	K17794
Ssiderea007210	K14688
Ssiderea027775	K26117
Ssiderea60287	K10457
Ssiderea048267	K01316
Ssiderea61053	K01142
Ssiderea000133	K09204
Ssiderea051010	K06692
Ssiderea024678	K00699
Ssiderea62003	K06825
Ssiderea010302	K07439
Ssiderea052756	K05294
Ssiderea034800	K11990
Ssiderea008546	K06620
Ssiderea039502	K07304
Ssiderea051173	K13163
Ssiderea041756	K17535
Ssiderea015522	K22758
Ssiderea039344	K09529
Ssiderea034846	K04398
Ssiderea007812	K24942
Ssiderea039121	K10703
Ssiderea047810	K24888
Ssiderea048209	K17345
Ssiderea001671	K11143
Ssiderea051739	K05208
Ssiderea006574	K04135
Ssiderea016166	K11252
Ssiderea052477	K12197
Ssiderea023767	K07023
Ssiderea033821	K27179
Ssiderea051208	K02542
Ssiderea030136	K17341
Ssiderea054798	K08202
Ssiderea042097	K24936
Ssiderea047404	K03211
Ssiderea035613	K20994
Ssiderea012131	K04905
Ssiderea037193	K26169
Ssiderea057393	K25755
Ssiderea025347	K12389
Ssiderea028656	K09403
Ssiderea029194	K00549
Ssiderea001089	K07130
Ssiderea025361	K22866
Ssiderea040514	K15188
Ssiderea000903	K17253
Ssiderea029948	K11252
Ssiderea048993	K08961
Ssiderea026711	K17513
Ssiderea001054	K12035
Ssiderea59577	K10457
Ssiderea055840	K24794
Ssiderea001939	K09549
Ssiderea006524	K08132
Ssiderea051050	K25292
Ssiderea045842	K15164
Ssiderea047607	K19360
Ssiderea003107	K08187
Ssiderea011950	K01136
Ssiderea020952	K07923
Ssiderea041640	K23330
Ssiderea057452	K10642
Ssiderea001968	K09555
Ssiderea045101	K24186
Ssiderea052240	K00323
Ssiderea043578	K11489
Ssiderea055921	K19467
Ssiderea009679	K00548
Ssiderea007784	K20838
Ssiderea004109	K20638
Ssiderea055788	K14640
Ssiderea051431	K00049
Ssiderea001353	K14521
Ssiderea050834	K06619
Ssiderea005472	K10448
Ssiderea018085	K03899
Ssiderea055864	K00182
Ssiderea031555	K19360
Ssiderea033107	K10104
Ssiderea008273	K00907
Ssiderea007108	K09353
Ssiderea030150	K10144
Ssiderea008227	K01950
Ssiderea030334	K04148
Ssiderea024814	K00613
Ssiderea057327	K17341
Ssiderea042011	K00461
Ssiderea020930	K04981
Ssiderea003135	K20282
Ssiderea046921	K17498
Ssiderea59611	K13863
Ssiderea022881	K08548
Ssiderea61737	K06816
Ssiderea037736	K12389
Ssiderea057259	K23294
Ssiderea026681	K06468
Ssiderea006447	K01802
Ssiderea030277	K25527
Ssiderea047452	K17341
Ssiderea017688	K09608
Ssiderea011927	K00622
Ssiderea047214	K11274
Ssiderea035497	K04887
Ssiderea021881	K17266
Ssiderea027298	K04267
Ssiderea057350	K06768
Ssiderea017938	K09173
Ssiderea011559	K17503
Ssiderea051275	K04988
Ssiderea025382	K19467
Ssiderea025747	K08132
Ssiderea046288	K24464
Ssiderea029678	K16302
Ssiderea002727	K05093
Ssiderea012609	K14772
Ssiderea019915	K04150
Ssiderea017763	K12132
Ssiderea020932	K07923
Ssiderea045641	K13748
Ssiderea052875	K09360
Ssiderea027599	K15341
Ssiderea026725	K04224
Ssiderea046059	K21893
Ssiderea045386	K25481
Ssiderea055628	K07380
Ssiderea015645	K19361
Ssiderea041689	K13884
Ssiderea042404	K00772
Ssiderea056422	K10901
Ssiderea053963	K22869
Ssiderea058769	K04441
Ssiderea032903	K11253
Ssiderea047162	K06560
Ssiderea027217	K10529
Ssiderea011680	K24792
Ssiderea053712	K02684
Ssiderea035481	K22063
Ssiderea049938	K09577
Ssiderea047631	K18083
Ssiderea030030	K19464
Ssiderea016152	K22855
Ssiderea038019	K03173
Ssiderea002089	K22656
Ssiderea026267	K10567
Ssiderea040945	K05126
Ssiderea048944	K04134
Ssiderea029961	K09531
Ssiderea046609	K06819
Ssiderea038697	K01179
Ssiderea021376	K17509
Ssiderea010430	K24123
Ssiderea045755	K26111
Ssiderea017126	K13092
Ssiderea056441	K14072
Ssiderea054895	K10746
Ssiderea001947	K09106
Ssiderea020675	K13046
Ssiderea045674	K02183
Ssiderea009147	K04266
Ssiderea000199	K03174
Ssiderea039471	K14072
Ssiderea013156	K01310
Ssiderea056918	K02599
Ssiderea60853	K11345
Ssiderea042855	K10847
Ssiderea034795	K12603
Ssiderea055951	K08582
Ssiderea036836	K09276
Ssiderea029815	K10089
Ssiderea056165	K04223
Ssiderea026952	K24734
Ssiderea028723	K04460
Ssiderea058945	K04160
Ssiderea040391	K17689
Ssiderea020506	K14616
Ssiderea014955	K17043
Ssiderea013822	K24936
Ssiderea004105	K12893
Ssiderea021688	K09503
Ssiderea047643	K09206
Ssiderea039516	K26671
Ssiderea009668	K10048
Ssiderea024085	K04988
Ssiderea038503	K27966
Ssiderea052006	K11823
Ssiderea015494	K21988
Ssiderea035812	K04221
Ssiderea036464	K24419
Ssiderea041938	K08469
Ssiderea012295	K18486
Ssiderea007551	K09522
Ssiderea032180	K27274
Ssiderea043983	K10773
Ssiderea045940	K13989
Ssiderea039199	K14072
Ssiderea004727	K14072
Ssiderea041971	K25358
Ssiderea040451	K05034
Ssiderea000203	K12304
Ssiderea013231	K23820
Ssiderea050199	K12386
Ssiderea019646	K05673
Ssiderea001650	K21773
Ssiderea037749	K05110
Ssiderea013982	K18274
Ssiderea003038	K14523
Ssiderea026458	K12323
Ssiderea61855	K07497
Ssiderea010313	K04728
Ssiderea055746	K01183
Ssiderea042145	K03654
Ssiderea004430	K17908
Ssiderea012472	K07364
Ssiderea021843	K00102
Ssiderea032526	K02583
Ssiderea024616	K21286
Ssiderea053743	K26797
Ssiderea046342	K12272
Ssiderea004086	K01769
Ssiderea036453	K08423
Ssiderea039580	K11368
Ssiderea042802	K28202
Ssiderea62745	K09608
Ssiderea058895	K18263
Ssiderea058006	K27678
Ssiderea021964	K24032
Ssiderea019696	K14649
Ssiderea044259	K02257
Ssiderea004622	K05673
Ssiderea033374	K15015
Ssiderea042055	K02146
Ssiderea004427	K27699
Ssiderea007777	K04375
Ssiderea048559	K08621
Ssiderea029811	K09499
Ssiderea011746	K25435
Ssiderea022991	K12348
Ssiderea030127	K11858
Ssiderea014694	K09360
Ssiderea031386	K24941
Ssiderea011493	K00559
Ssiderea056228	K00799
Ssiderea054086	K00933
Ssiderea010860	K04135
Ssiderea011725	K04676
Ssiderea044949	K00357
Ssiderea053568	K00710
Ssiderea022463	K08155
Ssiderea013247	K16669
Ssiderea033443	K10169
Ssiderea052989	K01737
Ssiderea007233	K24469
Ssiderea048975	K01008
Ssiderea021040	K25700
Ssiderea011251	K23966
Ssiderea023394	K01889
Ssiderea045492	K08187
Ssiderea001578	K26162
Ssiderea005337	K11971
Ssiderea012543	K08961
Ssiderea044308	K13159
Ssiderea046281	K04282
Ssiderea004119	K22023
Ssiderea003495	K24509
Ssiderea027132	K22657
Ssiderea051022	K04224
Ssiderea002194	K11275
Ssiderea049246	K04988
Ssiderea050377	K19021
Ssiderea034452	K09662
Ssiderea000805	K00326
Ssiderea050909	K21440
Ssiderea029277	K06910
Ssiderea044955	K08378
Ssiderea004382	K25192
Ssiderea053256	K14776
Ssiderea032656	K23342
Ssiderea020882	K15837
Ssiderea014719	K10994
Ssiderea011977	K24734
Ssiderea039380	K09303
Ssiderea037112	K11997
Ssiderea011231	K13866
Ssiderea017506	K09459
Ssiderea048603	K06027
Ssiderea028052	K04199
Ssiderea012699	K04367
Ssiderea044968	K24437
Ssiderea018658	K05051
Ssiderea009126	K01020
Ssiderea016596	K23718
Ssiderea017885	K03848
Ssiderea031825	K19476
Ssiderea001433	K15176
Ssiderea005269	K04874
Ssiderea056232	K00799
Ssiderea003427	K11254
Ssiderea050025	K11124
Ssiderea009904	K05673
Ssiderea050389	K08375
Ssiderea006824	K01016
Ssiderea004127	K05542
Ssiderea054737	K21269
Ssiderea019151	K01749
Ssiderea037820	K03440
Ssiderea042168	K07198
Ssiderea038335	K24298
Ssiderea018514	K22696
Ssiderea004176	K11981
Ssiderea051802	K00507
Ssiderea034705	K09428
Ssiderea008798	K09255
Ssiderea014745	K01672
Ssiderea006578	K06054
Ssiderea047654	K04150
Ssiderea012117	K17307
Ssiderea027017	K23882
Ssiderea59456	K04201
Ssiderea049602	K22867
Ssiderea022409	K18622
Ssiderea054365	K13912
Ssiderea037788	K04539
Ssiderea015244	K01907
Ssiderea043685	K22390
Ssiderea004712	K19496
Ssiderea028827	K21392
Ssiderea006493	K04135
Ssiderea006135	K13139
Ssiderea001669	K00995
Ssiderea61025	K14326
Ssiderea028242	K04144
Ssiderea61824	K07497
Ssiderea054376	K15259
Ssiderea031165	K27816
Ssiderea015179	K24763
Ssiderea030184	K04393
Ssiderea050399	K08378
Ssiderea047111	K13100
Ssiderea010921	K05901
Ssiderea040403	K16681
Ssiderea004262	K00569
Ssiderea012834	K06560
Ssiderea041764	K16725
Ssiderea042032	K02263
Ssiderea034518	K24469
Ssiderea032699	K04990
Ssiderea017658	K24936
Ssiderea018843	K11253
Ssiderea032731	K06826
Ssiderea027511	K05290
Ssiderea026202	K11674
Ssiderea023349	K03513
Ssiderea012840	K27940
Ssiderea006722	K24936
Ssiderea054612	K23741
Ssiderea051956	K05175
Ssiderea028098	K03174
Ssiderea046671	K17822
Ssiderea026852	K23621
Ssiderea018598	K00485
Ssiderea045790	K10478
Ssiderea045714	K15133
Ssiderea054942	K04255
Ssiderea007612	K02599
Ssiderea058754	K17535
Ssiderea022162	K24425
Ssiderea025137	K04984
Ssiderea028667	K00933
Ssiderea003009	K05613
Ssiderea023376	K17757
Ssiderea039254	K00461
Ssiderea007135	K04223
Ssiderea030865	K15255
Ssiderea049717	K24835
Ssiderea037881	K24459
Ssiderea014898	K04392
Ssiderea056980	K17341
Ssiderea018068	K11253
Ssiderea023893	K19721
Ssiderea042851	K11997
Ssiderea050924	K14768
Ssiderea032472	K17730
Ssiderea041662	K22128
Ssiderea053038	K16546
Ssiderea038730	K07380
Ssiderea026846	K05770
Ssiderea035720	K05198
Ssiderea047186	K01953
Ssiderea034001	K24936
Ssiderea045604	K17916
Ssiderea016158	K09365
Ssiderea035911	K13126
Ssiderea016537	K08378
Ssiderea009020	K10058
Ssiderea042100	K25421
Ssiderea019213	K05096
Ssiderea051304	K14689
Ssiderea020318	K14072
Ssiderea035616	K02599
Ssiderea024277	K20827
Ssiderea035042	K11254
Ssiderea028294	K04142
Ssiderea014126	K22371
Ssiderea026209	K04135
Ssiderea004307	K08378
Ssiderea005725	K24835
Ssiderea024995	K09608
Ssiderea048953	K04163
Ssiderea020901	K12132
Ssiderea052879	K14072
Ssiderea051546	K08171
Ssiderea050684	K16186
Ssiderea022099	K13157
Ssiderea024366	K22453
Ssiderea007788	K20838
Ssiderea045277	K14964
Ssiderea004999	K24936
Ssiderea027137	K13280
Ssiderea011476	K05181
Ssiderea049483	K22371
Ssiderea044318	K08606
Ssiderea022181	K18740
Ssiderea046207	K14072
Ssiderea053172	K22377
Ssiderea019173	K12836
Ssiderea037506	K15734
Ssiderea028712	K24752
Ssiderea011514	K25475
Ssiderea002340	K05126
Ssiderea008266	K10261
Ssiderea002817	K11671
Ssiderea045084	K04266
Ssiderea054391	K24996
Ssiderea021248	K27391
Ssiderea000936	K24506
Ssiderea021641	K07874
Ssiderea047435	K18764
Ssiderea012882	K19906
Ssiderea020862	K00933
Ssiderea038417	K09322
Ssiderea041980	K25537
Ssiderea038959	K09627
Ssiderea000547	K03766
Ssiderea039214	K10415
Ssiderea055514	K07478
Ssiderea036443	K04424
Ssiderea012441	K05048
Ssiderea008883	K07970
Ssiderea000123	K17988
Ssiderea015276	K14787
Ssiderea004365	K05673
Ssiderea62453	K23222
Ssiderea044407	K05657
Ssiderea025867	K24359
Ssiderea058901	K04309
Ssiderea050496	K22666
Ssiderea030097	K07819
Ssiderea007499	K06494
Ssiderea038740	K20128
Ssiderea010676	K04367
Ssiderea045661	K13122
Ssiderea000520	K08375
Ssiderea024608	K23406
Ssiderea053264	K00264
Ssiderea61945	K06825
Ssiderea056267	K07305
Ssiderea043709	K11321
Ssiderea005126	K19403
Ssiderea046390	K07203
Ssiderea61508	K24437
Ssiderea013736	K01201
Ssiderea023026	K10756
Ssiderea025184	K03363
Ssiderea015366	K09113
Ssiderea010163	K04220
Ssiderea039862	K10636
Ssiderea005000	K15839
Ssiderea030943	K08292
Ssiderea033739	K04919
Ssiderea010610	K10642
Ssiderea010267	K11997
Ssiderea019339	K15015
Ssiderea59892	K09228
Ssiderea049093	K08292
Ssiderea021421	K05123
Ssiderea029270	K04198
Ssiderea015464	K04160
Ssiderea011793	K24822
Ssiderea047781	K08231
Ssiderea041774	K03783
Ssiderea60631	K06825
Ssiderea051398	K04615
Ssiderea022115	K14616
Ssiderea017970	K21863
Ssiderea020231	K19404
Ssiderea044631	K04967
Ssiderea60676	K14650
Ssiderea006458	K24386
Ssiderea022897	K04253
Ssiderea055804	K12389
Ssiderea035168	K20465
Ssiderea035700	K05313
Ssiderea002653	K06778
Ssiderea012385	K24469
Ssiderea022088	K23544
Ssiderea057723	K12132
Ssiderea042452	K15187
Ssiderea054850	K25686
Ssiderea017534	K01634
Ssiderea020153	K04981
Ssiderea042129	K06835
Ssiderea042652	K00544
Ssiderea031750	K16353
Ssiderea052146	K14072
Ssiderea042845	K24006
Ssiderea058054	K14684
Ssiderea000559	K01823
Ssiderea014523	K27498
Ssiderea003906	K08524
Ssiderea011736	K16538
Ssiderea013848	K09849
Ssiderea035398	K16487
Ssiderea033100	K10312
Ssiderea033367	K23727
Ssiderea019399	K22615
Ssiderea61297	K03654
Ssiderea034743	K10876
Ssiderea058192	K23368
Ssiderea014743	K01672
Ssiderea024243	K06114
Ssiderea042266	K18424
Ssiderea016401	K08378
Ssiderea052612	K14720
Ssiderea056576	K03363
Ssiderea62822	K19673
Ssiderea000917	K19467
Ssiderea036224	K08378
Ssiderea048684	K04967
Ssiderea000211	K08868
Ssiderea018996	K11253
Ssiderea036519	K11459
Ssiderea051188	K04351
Ssiderea050586	K14616
Ssiderea002267	K11657
Ssiderea021764	K12593
Ssiderea005262	K06630
Ssiderea017545	K24831
Ssiderea043939	K04988
Ssiderea016891	K10704
Ssiderea046494	K14071
Ssiderea045295	K09657
Ssiderea021315	K20221
Ssiderea028187	K03648
Ssiderea000534	K02900
Ssiderea057544	K04362
Ssiderea058202	K14300
Ssiderea034698	K09428
Ssiderea049265	K24478
Ssiderea000789	K11997
Ssiderea051421	K14071
Ssiderea011933	K01952
Ssiderea024671	K00021
Ssiderea007405	K08766
