Ssiderea246914	K01301
Ssiderea247049	K24125
Ssiderea252809	K02514
Ssiderea234023	K10403
Ssiderea258067	K14456
Ssiderea173160	K19499
Ssiderea255370	K24404
Ssiderea231860	K09341
Ssiderea222122	K05665
Ssiderea256562	K15980
Ssiderea262763	K15166
Ssiderea262321	K04615
Ssiderea236549	K05613
Ssiderea173021	K08076
Ssiderea269828	K18752
Ssiderea216257	K09533
Ssiderea232414	K17341
Ssiderea210159	K12375
Ssiderea222117	K10419
Ssiderea264455	K25668
Ssiderea147827	K02964
Ssiderea268019	K08202
Ssiderea231124	K00128
Ssiderea263496	K09486
Ssiderea157776	K02976
Ssiderea254455	K05193
Ssiderea70019	K02981
Ssiderea235522	K10249
Ssiderea268324	K06069
Ssiderea263777	K10594
Ssiderea225683	K08397
Ssiderea196631	K22754
Ssiderea262582	K24020
Ssiderea199711	K14735
Ssiderea238267	K14779
Ssiderea261724	K01787
Ssiderea243367	K01493
Ssiderea268652	K06094
Ssiderea269518	K24431
Ssiderea96784	K11655
Ssiderea260995	K06674
Ssiderea257881	K13254
Ssiderea250413	K11416
Ssiderea227641	K15377
Ssiderea244911	K10532
Ssiderea268426	K07497
Ssiderea267146	K14427
Ssiderea208748	K02320
Ssiderea241272	K11415
Ssiderea238213	K23960
Ssiderea267442	K21249
Ssiderea243028	K05613
Ssiderea179814	K06180
Ssiderea241898	K09666
Ssiderea248376	K23563
Ssiderea260942	K17916
Ssiderea248390	K07915
Ssiderea262668	K23435
Ssiderea238009	K02938
Ssiderea139006	K24469
Ssiderea215706	K08803
Ssiderea572032	K23837
Ssiderea248916	K08707
Ssiderea240274	K02988
Ssiderea247352	K03654
Ssiderea225944	K11252
Ssiderea221468	K08852
Ssiderea252390	K24725
Ssiderea241248	K03935
Ssiderea433932	K17686
Ssiderea271907	K11407
Ssiderea231468	K01017
Ssiderea58348	K08660
Ssiderea249684	K22388
Ssiderea246008	K23489
Ssiderea259051	K23092
Ssiderea215158	K05357
Ssiderea257483	K05700
Ssiderea228347	K26093
Ssiderea213620	K02112
Ssiderea228751	K12310
Ssiderea247611	K03555
Ssiderea270836	K09523
Ssiderea218449	K04150
Ssiderea495798	K25552
Ssiderea256243	K13499
Ssiderea269707	K07203
Ssiderea261685	K12670
Ssiderea18727	K12868
Ssiderea366704	K08375
Ssiderea266090	K24964
Ssiderea265617	K10268
Ssiderea271118	K08065
Ssiderea261466	K00234
Ssiderea215667	K11844
Ssiderea251006	K17452
Ssiderea259490	K04550
Ssiderea200014	K24938
Ssiderea224145	K01068
Ssiderea235651	K06855
Ssiderea263051	K12948
Ssiderea255467	K13753
Ssiderea229529	K06252
Ssiderea256245	K11838
Ssiderea210339	K01539
Ssiderea257731	K21919
Ssiderea253743	K13755
Ssiderea267418	K00477
Ssiderea250953	K05695
Ssiderea269506	K13138
Ssiderea263424	K09569
Ssiderea263628	K11699
Ssiderea261756	K13144
Ssiderea263419	K24888
Ssiderea245875	K13210
Ssiderea247917	K19496
Ssiderea259222	K14703
Ssiderea264595	K14007
Ssiderea240455	K08520
Ssiderea240418	K10457
Ssiderea255513	K14832
Ssiderea253640	K03783
Ssiderea224802	K24931
Ssiderea262941	K08739
Ssiderea254964	K02183
Ssiderea253307	K03231
Ssiderea236617	K09370
Ssiderea232798	K07753
Ssiderea258980	K04615
Ssiderea242125	K08796
Ssiderea232711	K09229
Ssiderea550013	K14572
Ssiderea238114	K25700
Ssiderea259192	K13525
Ssiderea240569	K14389
Ssiderea254314	K09667
Ssiderea262159	K19604
Ssiderea256769	K26101
Ssiderea56470	K07874
Ssiderea230043	K24510
Ssiderea226719	K09848
Ssiderea240197	K10416
Ssiderea247306	K15106
Ssiderea267150	K20103
Ssiderea451511	K13250
Ssiderea238955	K15001
Ssiderea246520	K24936
Ssiderea234533	K08824
Ssiderea215962	K03231
Ssiderea258723	K17083
Ssiderea237975	K08883
Ssiderea268213	K02580
Ssiderea240076	K03008
Ssiderea257359	K18398
Ssiderea256178	K10579
Ssiderea186661	K00134
Ssiderea224836	K04885
Ssiderea267642	K23958
Ssiderea231233	K00275
Ssiderea249785	K06170
Ssiderea254103	K15498
Ssiderea219113	K13750
Ssiderea261083	K01495
Ssiderea234290	K03068
Ssiderea254716	K24485
Ssiderea235434	K05181
Ssiderea247275	K24738
Ssiderea210114	K01126
Ssiderea32341	K07370
Ssiderea245744	K12474
Ssiderea269936	K16603
Ssiderea260267	K18466
Ssiderea263742	K02896
Ssiderea230407	K19328
Ssiderea224196	K04142
Ssiderea232259	K03138
Ssiderea245495	K09371
Ssiderea258819	K02608
Ssiderea259294	K24227
Ssiderea259039	K09498
Ssiderea251350	K05293
Ssiderea356371	K16507
Ssiderea229346	K10478
Ssiderea568271	K17570
Ssiderea264100	K08683
Ssiderea294963	K10751
Ssiderea196933	K16461
Ssiderea249682	K09490
Ssiderea244017	K17307
Ssiderea259573	K00140
Ssiderea260867	K21769
Ssiderea258927	K06560
Ssiderea237247	K20371
Ssiderea255634	K24991
Ssiderea210780	K11844
Ssiderea265985	K20279
Ssiderea251884	K02542
Ssiderea181440	K02995
Ssiderea263781	K13159
Ssiderea223260	K00588
Ssiderea263754	K17387
Ssiderea270464	K10408
Ssiderea222772	K16506
Ssiderea223666	K14072
Ssiderea248597	K03241
Ssiderea249378	K19283
Ssiderea265252	K17926
Ssiderea252933	K13105
Ssiderea255157	K10876
Ssiderea265339	K12374
Ssiderea34747	K03872
Ssiderea250139	K03015
Ssiderea398377	K02998
Ssiderea236539	K09553
Ssiderea256025	K00006
Ssiderea254801	K11406
Ssiderea235026	K07151
Ssiderea247463	K01872
Ssiderea292992	K17286
Ssiderea265840	K18260
Ssiderea202209	K04307
Ssiderea271914	K02599
Ssiderea227345	K14618
Ssiderea491669	K01802
Ssiderea242486	K17255
Ssiderea226932	K10277
Ssiderea263716	K17701
Ssiderea258074	K00522
Ssiderea255699	K15272
Ssiderea249305	K13704
Ssiderea267652	K12670
Ssiderea246254	K01835
Ssiderea231755	K01077
Ssiderea572157	K21970
Ssiderea238030	K03372
Ssiderea257493	K05700
Ssiderea248554	K01794
Ssiderea101988	K07497
Ssiderea234817	K11981
Ssiderea252843	K22503
Ssiderea248084	K20362
Ssiderea258549	K11497
Ssiderea213210	K06634
Ssiderea249403	K00876
Ssiderea95259	K19401
Ssiderea265223	K24816
Ssiderea166045	K01135
Ssiderea239481	K15304
Ssiderea255170	K08810
Ssiderea232532	K10478
Ssiderea271173	K00681
Ssiderea230867	K23222
Ssiderea250313	K13985
Ssiderea252986	K02553
Ssiderea263217	K08493
Ssiderea222554	K07998
Ssiderea222444	K24745
Ssiderea237999	K14072
Ssiderea236472	K24887
Ssiderea231284	K00461
Ssiderea268217	K18037
Ssiderea163771	K01127
Ssiderea244723	K15109
Ssiderea449335	K12323
Ssiderea254364	K07903
Ssiderea259017	K08582
Ssiderea264238	K11165
Ssiderea228199	K03173
Ssiderea228708	K21766
Ssiderea242940	K07378
Ssiderea235949	K08808
Ssiderea200747	K11840
Ssiderea37900	K11182
Ssiderea337413	K04353
Ssiderea230915	K24142
Ssiderea239692	K09207
Ssiderea226281	K16342
Ssiderea504630	K19496
Ssiderea236139	K09339
Ssiderea267632	K05614
Ssiderea259676	K16535
Ssiderea265923	K15166
Ssiderea252266	K25216
Ssiderea226691	K00974
Ssiderea247412	K02212
Ssiderea603364	K02895
Ssiderea267452	K00485
Ssiderea265958	K06270
Ssiderea263510	K25065
Ssiderea262223	K04989
Ssiderea238182	K02930
Ssiderea264534	K05673
Ssiderea262789	K12164
Ssiderea250599	K20828
Ssiderea256342	K15621
Ssiderea241740	K00326
Ssiderea243982	K17916
Ssiderea241164	K15015
Ssiderea255063	K08824
Ssiderea226167	K23567
Ssiderea246873	K17307
Ssiderea269710	K21798
Ssiderea226639	K04513
Ssiderea253868	K04144
Ssiderea270367	K22390
Ssiderea259007	K02433
Ssiderea239005	K10735
Ssiderea261444	K23696
Ssiderea250003	K00161
Ssiderea230079	K15208
Ssiderea235319	K00505
Ssiderea200936	K09067
Ssiderea233712	K25449
Ssiderea226277	K22078
Ssiderea240649	K01415
Ssiderea255232	K24032
Ssiderea228962	K20640
Ssiderea252301	K04975
Ssiderea241072	K15117
Ssiderea225258	K15615
Ssiderea256077	K10661
Ssiderea253631	K05122
Ssiderea177794	K04988
Ssiderea260167	K03654
Ssiderea265174	K07497
Ssiderea261429	K05699
Ssiderea184924	K04978
Ssiderea224519	K25546
Ssiderea256407	K10870
Ssiderea212785	K02910
Ssiderea446772	K12441
Ssiderea247576	K14207
Ssiderea232861	K03231
Ssiderea224330	K06792
Ssiderea264117	K16572
Ssiderea263699	K17586
Ssiderea254838	K04550
Ssiderea246214	K01253
Ssiderea239147	K25537
Ssiderea254571	K10407
Ssiderea244465	K15302
Ssiderea261454	K04134
Ssiderea269691	K05692
Ssiderea250935	K11869
Ssiderea243036	K10478
Ssiderea251612	K22614
Ssiderea243154	K08958
Ssiderea252096	K20306
Ssiderea263686	K04362
Ssiderea247073	K07440
Ssiderea527498	K18274
Ssiderea261854	K26006
Ssiderea422565	K06642
Ssiderea249096	K16752
Ssiderea267529	K24510
Ssiderea264255	K18038
Ssiderea231880	K05396
Ssiderea227572	K03172
Ssiderea253569	K04460
Ssiderea238269	K24815
Ssiderea242272	K21410
Ssiderea268923	K15261
Ssiderea264793	K10596
Ssiderea234541	K15167
Ssiderea149475	K08737
Ssiderea178036	K10408
Ssiderea232655	K02880
Ssiderea244632	K13596
Ssiderea342840	K07497
Ssiderea253677	K25439
Ssiderea267500	K19369
Ssiderea444195	K11319
Ssiderea220582	K17904
Ssiderea194697	K12311
Ssiderea239084	K01077
Ssiderea252568	K24431
Ssiderea264268	K19909
Ssiderea249362	K10397
Ssiderea262110	K20689
Ssiderea246181	K20631
Ssiderea243938	K04806
Ssiderea270093	K08037
Ssiderea261972	K03018
Ssiderea3989	K10398
Ssiderea249956	K20284
Ssiderea244074	K04163
Ssiderea269156	K17591
Ssiderea268427	K16848
Ssiderea269422	K17346
Ssiderea271271	K10706
Ssiderea267378	K24053
Ssiderea245161	K04521
Ssiderea173031	K23544
Ssiderea264045	K07374
Ssiderea252324	K25830
Ssiderea252236	K03544
Ssiderea265152	K08875
Ssiderea256838	K09365
Ssiderea229217	K08606
Ssiderea504029	K13525
Ssiderea550668	K08622
Ssiderea507052	K07192
Ssiderea261688	K07427
Ssiderea266659	K00290
Ssiderea257575	K14000
Ssiderea266140	K12666
Ssiderea225466	K13963
Ssiderea219127	K08056
Ssiderea226549	K24510
Ssiderea248799	K11150
Ssiderea254750	K24436
Ssiderea261271	K14536
Ssiderea271364	K00850
Ssiderea237366	K00236
Ssiderea267631	K10366
Ssiderea232642	K10801
Ssiderea257747	K11997
Ssiderea68671	K07521
Ssiderea252661	K16777
Ssiderea261825	K14290
Ssiderea270220	K21844
Ssiderea212267	K00471
Ssiderea227279	K10478
Ssiderea263057	K07921
Ssiderea542769	K07941
Ssiderea253080	K01206
Ssiderea271491	K18334
Ssiderea271814	K14388
Ssiderea246569	K03686
Ssiderea262699	K02375
Ssiderea247565	K13186
Ssiderea259696	K12737
Ssiderea77133	K12035
Ssiderea258774	K14725
Ssiderea256054	K01128
Ssiderea224506	K14571
Ssiderea246143	K03929
Ssiderea230607	K23219
Ssiderea262063	K12735
Ssiderea236644	K21396
Ssiderea245398	K03654
Ssiderea237210	K09326
Ssiderea257174	K21396
Ssiderea235738	K24436
Ssiderea232508	K12309
Ssiderea235844	K10478
Ssiderea247782	K11982
Ssiderea258050	K12391
Ssiderea146666	K03002
Ssiderea248549	K03392
Ssiderea257214	K18584
Ssiderea247303	K09666
Ssiderea268254	K08548
Ssiderea244107	K06491
Ssiderea252633	K17508
Ssiderea259439	K10612
Ssiderea256757	K12035
Ssiderea254815	K21734
Ssiderea269193	K00121
Ssiderea224839	K01017
Ssiderea241326	K17908
Ssiderea256716	K17340
Ssiderea247838	K12479
Ssiderea257751	K15837
Ssiderea231825	K06792
Ssiderea223975	K11669
Ssiderea207139	K00615
Ssiderea267877	K08836
Ssiderea245735	K19527
Ssiderea267621	K10421
Ssiderea261481	K11158
Ssiderea221305	K03036
Ssiderea271897	K12567
Ssiderea250714	K16599
Ssiderea434281	K08664
Ssiderea256257	K16774
Ssiderea244659	K19511
Ssiderea248106	K15711
Ssiderea260421	K10268
Ssiderea269324	K13291
Ssiderea238364	K22145
Ssiderea257219	K20498
Ssiderea254483	K06711
Ssiderea254924	K11321
Ssiderea236041	K15118
Ssiderea251575	K04464
Ssiderea269868	K23113
Ssiderea213092	K04043
Ssiderea269429	K14317
Ssiderea250805	K18208
Ssiderea266908	K08681
Ssiderea244438	K05181
Ssiderea232134	K17495
Ssiderea261257	K00061
Ssiderea237254	K05545
Ssiderea269854	K06826
Ssiderea225952	K01904
Ssiderea237726	K13299
Ssiderea233000	K13126
Ssiderea262023	K23437
Ssiderea267837	K17461
Ssiderea269944	K04981
Ssiderea223378	K22825
Ssiderea220672	K13912
Ssiderea258855	K06240
Ssiderea264966	K06252
Ssiderea222051	K00508
Ssiderea270200	K18263
Ssiderea232865	K15701
Ssiderea213859	K10380
Ssiderea254144	K25004
Ssiderea345769	K11852
Ssiderea231841	K07422
Ssiderea247968	K15614
Ssiderea253586	K17632
Ssiderea245324	K03035
Ssiderea255905	K09228
Ssiderea232830	K08813
Ssiderea271177	K17595
Ssiderea545579	K11790
Ssiderea254062	K14443
Ssiderea270777	K20792
Ssiderea268516	K10265
Ssiderea245120	K04505
Ssiderea209961	K10380
Ssiderea242509	K07583
Ssiderea198974	K06180
Ssiderea241727	K04353
Ssiderea235433	K07375
Ssiderea146671	K04306
Ssiderea242099	K08339
Ssiderea234982	K11852
Ssiderea259860	K00857
Ssiderea244561	K14809
Ssiderea272000	K13192
Ssiderea255759	K11316
Ssiderea255896	K01008
Ssiderea221104	K05609
Ssiderea267553	K12373
Ssiderea166091	K04605
Ssiderea239748	K01349
Ssiderea271636	K25081
Ssiderea246727	K23789
Ssiderea243223	K16342
Ssiderea436491	K08833
Ssiderea247233	K23029
Ssiderea248755	K14530
Ssiderea580537	K18398
Ssiderea231890	K04135
Ssiderea255375	K17889
Ssiderea294800	K01307
Ssiderea256091	K03942
Ssiderea260822	K03849
Ssiderea258394	K13304
Ssiderea263723	K02561
Ssiderea264226	K07497
Ssiderea390916	K16506
Ssiderea264141	K00546
Ssiderea241935	K08814
Ssiderea248278	K01534
Ssiderea245300	K14299
Ssiderea230851	K15271
Ssiderea268447	K12823
Ssiderea249134	K25166
Ssiderea241014	K15732
Ssiderea252651	K19006
Ssiderea260560	K11147
Ssiderea252299	K24652
Ssiderea228986	K17562
Ssiderea260592	K12586
Ssiderea259058	K20407
Ssiderea263514	K08790
Ssiderea258984	K01312
Ssiderea196311	K16461
Ssiderea267135	K10799
Ssiderea242346	K08513
Ssiderea237069	K03691
Ssiderea174216	K00622
Ssiderea232064	K15699
Ssiderea202712	K16777
Ssiderea255307	K15289
Ssiderea268161	K07497
Ssiderea268997	K12385
Ssiderea250926	K03902
Ssiderea258993	K10575
Ssiderea268360	K11869
Ssiderea257109	K06675
Ssiderea267786	K17341
Ssiderea266511	K08343
Ssiderea222453	K02157
Ssiderea261168	K12857
Ssiderea263643	K14640
Ssiderea191038	K16761
Ssiderea258417	K10279
Ssiderea242394	K01324
Ssiderea223210	K08568
Ssiderea251277	K10260
Ssiderea261930	K13084
Ssiderea238199	K06252
Ssiderea242448	K17498
Ssiderea242512	K17616
Ssiderea489021	K02865
Ssiderea266045	K12385
Ssiderea225106	K08546
Ssiderea237934	K01480
Ssiderea206504	K14298
Ssiderea259993	K03068
Ssiderea231281	K04702
Ssiderea500525	K04145
Ssiderea153052	K23380
Ssiderea182182	K19944
Ssiderea236294	K19906
Ssiderea240270	K08202
Ssiderea195400	K08912
Ssiderea266957	K11850
Ssiderea252218	K11430
Ssiderea217124	K06630
Ssiderea231355	K15333
Ssiderea228089	K10373
Ssiderea252897	K09585
Ssiderea261282	K06530
Ssiderea496958	K10809
Ssiderea243976	K04358
Ssiderea239929	K17608
Ssiderea258364	K12852
Ssiderea213282	K04278
Ssiderea239042	K02599
Ssiderea264697	K00232
Ssiderea261054	K11718
Ssiderea570573	K12567
Ssiderea256392	K17256
Ssiderea265525	K10838
Ssiderea265552	K17918
Ssiderea202526	K12646
Ssiderea268733	K16573
Ssiderea264678	K01873
Ssiderea236594	K08793
Ssiderea256991	K13151
Ssiderea248351	K15290
Ssiderea217357	K04163
Ssiderea241052	K01431
Ssiderea261943	K20372
Ssiderea232166	K04144
Ssiderea220152	K22754
Ssiderea264813	K08816
Ssiderea260610	K09435
Ssiderea259945	K13855
Ssiderea254960	K14401
Ssiderea249483	K01897
Ssiderea260676	K05094
Ssiderea240005	K24734
Ssiderea252945	K12229
Ssiderea262387	K08333
Ssiderea266531	K11655
Ssiderea263288	K23424
Ssiderea246328	K03264
Ssiderea202650	K09632
Ssiderea265059	K12396
Ssiderea183628	K03231
Ssiderea259493	K09866
Ssiderea40296	K08745
Ssiderea242618	K00033
Ssiderea267123	K16487
Ssiderea254126	K13343
Ssiderea227508	K25700
Ssiderea223336	K24502
Ssiderea263965	K05719
Ssiderea185574	K15711
Ssiderea252510	K03211
Ssiderea263522	K05642
Ssiderea235131	K08492
Ssiderea458104	K19499
Ssiderea264792	K10086
Ssiderea268404	K11127
Ssiderea242920	K12380
Ssiderea265363	K13203
Ssiderea222637	K03064
Ssiderea270811	K24298
Ssiderea228052	K09637
Ssiderea266046	K06677
Ssiderea260480	K23562
Ssiderea212484	K09667
Ssiderea230634	K07739
Ssiderea235850	K01890
Ssiderea231792	K12835
Ssiderea270276	K11493
Ssiderea267961	K12822
Ssiderea240266	K24936
Ssiderea219664	K05389
Ssiderea242555	K01759
Ssiderea224732	K01897
Ssiderea259031	K09517
Ssiderea246968	K10085
Ssiderea251589	K23028
Ssiderea264753	K14429
Ssiderea222443	K08798
Ssiderea198922	K06990
Ssiderea206528	K11434
Ssiderea199048	K22147
Ssiderea254036	K11460
Ssiderea221751	K04238
Ssiderea214699	K12375
Ssiderea260493	K20286
Ssiderea219335	K01062
Ssiderea234445	K24936
Ssiderea229558	K17790
Ssiderea408153	K24044
Ssiderea264623	K17199
Ssiderea227264	K00767
Ssiderea263474	K06669
Ssiderea246981	K09571
Ssiderea253337	K08635
Ssiderea252616	K11187
Ssiderea213840	K15695
Ssiderea15547	K08871
Ssiderea256530	K11844
Ssiderea242982	K08375
Ssiderea247911	K23330
Ssiderea210111	K05665
Ssiderea236128	K09210
Ssiderea222666	K18025
Ssiderea149308	K01794
Ssiderea459807	K17535
Ssiderea223340	K20399
Ssiderea242241	K01283
Ssiderea269245	K16506
Ssiderea229420	K17080
Ssiderea267075	K08955
Ssiderea227172	K10380
Ssiderea267470	K25552
Ssiderea235946	K25701
Ssiderea251317	K21404
Ssiderea224776	K05543
Ssiderea264263	K23804
Ssiderea239869	K09680
Ssiderea226512	K01309
Ssiderea167848	K04144
Ssiderea271746	K24691
Ssiderea265411	K11305
Ssiderea262050	K05053
Ssiderea241576	K09641
Ssiderea578353	K10365
Ssiderea241639	K19944
Ssiderea270196	K05126
Ssiderea264853	K01283
Ssiderea270821	K15455
Ssiderea137185	K10380
Ssiderea257453	K11364
Ssiderea258274	K12491
Ssiderea259531	K02265
Ssiderea276851	K04659
Ssiderea247029	K03377
Ssiderea544481	K04043
Ssiderea265375	K06704
Ssiderea263230	K07881
Ssiderea255198	K11765
Ssiderea269918	K20352
Ssiderea236712	K10809
Ssiderea265143	K11165
Ssiderea259669	K15375
Ssiderea268571	K17341
Ssiderea241292	K04142
Ssiderea522035	K05312
Ssiderea244509	K06756
Ssiderea205064	K00826
Ssiderea249176	K12604
Ssiderea180131	K13047
Ssiderea230219	K04967
Ssiderea245384	K17341
Ssiderea255984	K13338
Ssiderea245175	K14388
Ssiderea260868	K16724
Ssiderea412696	K11188
Ssiderea257884	K04974
Ssiderea230405	K24926
Ssiderea271783	K01411
Ssiderea214257	K17494
Ssiderea229834	K23617
Ssiderea262771	K19716
Ssiderea254170	K01540
Ssiderea250934	K02136
Ssiderea256359	K21437
Ssiderea223324	K01760
Ssiderea257436	K05094
Ssiderea260230	K08202
Ssiderea245607	K06085
Ssiderea261229	K12035
Ssiderea495257	K10901
Ssiderea152405	K14165
Ssiderea254754	K19970
Ssiderea148672	K21392
Ssiderea262758	K20178
Ssiderea240122	K13207
Ssiderea215224	K10408
Ssiderea271389	K14566
Ssiderea241646	K17260
Ssiderea244147	K18953
Ssiderea234782	K00020
Ssiderea240377	K20032
Ssiderea248432	K20403
Ssiderea240540	K06252
Ssiderea247337	K15085
Ssiderea221182	K09113
Ssiderea248855	K26116
Ssiderea268707	K04285
Ssiderea264090	K01681
Ssiderea258744	K06126
Ssiderea261247	K20409
Ssiderea224267	K14696
Ssiderea237065	K08411
Ssiderea260058	K17341
Ssiderea269256	K12306
Ssiderea264909	K06820
Ssiderea269482	K11844
Ssiderea244136	K24431
Ssiderea229765	K24682
Ssiderea262887	K00744
Ssiderea262218	K12896
Ssiderea251019	K03639
Ssiderea221800	K20878
Ssiderea248087	K09640
Ssiderea239013	K12047
Ssiderea264159	K05702
Ssiderea264544	K09228
Ssiderea228060	K23437
Ssiderea255993	K14319
Ssiderea253502	K01359
Ssiderea266050	K23697
Ssiderea267493	K20232
Ssiderea131996	K17493
Ssiderea246933	K08855
Ssiderea131639	K04612
Ssiderea267754	K10706
Ssiderea266065	K07817
Ssiderea268614	K15029
Ssiderea250412	K13046
Ssiderea219876	K15608
Ssiderea264992	K04854
Ssiderea267038	K20175
Ssiderea263261	K07200
Ssiderea269294	K17916
Ssiderea258023	K15046
Ssiderea228010	K01539
Ssiderea259073	K12035
Ssiderea228017	K14549
Ssiderea230243	K09435
Ssiderea220383	K04919
Ssiderea270304	K25400
Ssiderea236393	K10573
Ssiderea249829	K04728
Ssiderea246096	K01519
Ssiderea236067	K04742
Ssiderea258424	K10976
Ssiderea262920	K17689
Ssiderea261216	K03843
Ssiderea235682	K18405
Ssiderea252051	K19511
Ssiderea271165	K12035
Ssiderea239026	K09093
Ssiderea179843	K10866
Ssiderea362758	K00280
Ssiderea238167	K10900
Ssiderea264329	K00290
Ssiderea241114	K10808
Ssiderea264561	K12898
Ssiderea243800	K12825
Ssiderea262322	K12400
Ssiderea264646	K04986
Ssiderea265878	K12891
Ssiderea269733	K01301
Ssiderea433495	K06630
Ssiderea234203	K01518
Ssiderea267728	K01513
Ssiderea270637	K01265
Ssiderea275347	K22068
Ssiderea266436	K00461
Ssiderea233144	K02995
Ssiderea259111	K18406
Ssiderea241083	K00461
Ssiderea255354	K05692
Ssiderea231307	K20195
Ssiderea229479	K07497
Ssiderea449437	K04989
Ssiderea248536	K07407
Ssiderea263117	K08635
Ssiderea239879	K14347
Ssiderea259978	K13173
Ssiderea258148	K05126
Ssiderea255567	K04239
Ssiderea251615	K02295
Ssiderea271645	K17307
Ssiderea253449	K17616
Ssiderea216582	K23929
Ssiderea253931	K24104
Ssiderea239314	K25636
Ssiderea255231	K00913
Ssiderea263667	K00121
Ssiderea262599	K04905
Ssiderea196275	K06825
Ssiderea217151	K25292
Ssiderea270883	K01052
Ssiderea250856	K04646
Ssiderea271923	K02168
Ssiderea264460	K14964
Ssiderea252756	K15279
Ssiderea200716	K26219
Ssiderea247945	K13511
Ssiderea254317	K19681
Ssiderea255824	K23730
Ssiderea234876	K09608
Ssiderea245501	K10601
Ssiderea266758	K01251
Ssiderea115517	K06180
Ssiderea198883	K10251
Ssiderea246683	K10481
Ssiderea224791	K08967
Ssiderea225840	K03320
Ssiderea242442	K07752
Ssiderea264860	K05220
Ssiderea269406	K15009
Ssiderea191023	K10407
Ssiderea254684	K25931
Ssiderea264940	K07497
Ssiderea267218	K05673
Ssiderea347577	K10738
Ssiderea252711	K10158
Ssiderea183782	K00799
Ssiderea245660	K10746
Ssiderea221131	K07299
Ssiderea237109	K01896
Ssiderea264711	K22207
Ssiderea211796	K00726
Ssiderea254377	K17341
Ssiderea180679	K07203
Ssiderea172319	K05126
Ssiderea264864	K24799
Ssiderea226381	K05126
Ssiderea268474	K08595
Ssiderea12379	K10872
Ssiderea142591	K07364
Ssiderea240297	K10272
Ssiderea235313	K03648
Ssiderea244227	K18274
Ssiderea269746	K08664
Ssiderea229520	K02183
Ssiderea355024	K01596
Ssiderea555709	K05853
Ssiderea236249	K10630
Ssiderea232372	K08654
Ssiderea240730	K24013
Ssiderea245273	K24610
Ssiderea237048	K02865
Ssiderea238696	K16353
Ssiderea256170	K18592
Ssiderea239568	K17795
Ssiderea183386	K00546
Ssiderea263801	K17580
Ssiderea227505	K04809
Ssiderea261849	K17637
Ssiderea174566	K03129
Ssiderea242814	K14390
Ssiderea265984	K14792
Ssiderea262469	K10380
Ssiderea252345	K09582
Ssiderea257712	K09584
Ssiderea265835	K01166
Ssiderea267277	K11292
Ssiderea261064	K08074
Ssiderea265765	K18055
Ssiderea186703	K08874
Ssiderea261072	K17929
Ssiderea230081	K07874
Ssiderea250534	K00868
