Ssiderea243376	K05681
Ssiderea253107	K20095
Ssiderea246493	K11648
Ssiderea221170	K24309
Ssiderea198054	K00134
Ssiderea202749	K15608
Ssiderea222923	K10809
Ssiderea251710	K02295
Ssiderea253586	K22941
Ssiderea228788	K22125
Ssiderea249364	K07197
Ssiderea254263	K19601
Ssiderea262081	K17987
Ssiderea181178	K01562
Ssiderea232254	K09705
Ssiderea246819	K18617
Ssiderea252382	K17689
Ssiderea249973	K18703
Ssiderea260832	K17570
Ssiderea244829	K22855
Ssiderea215046	K15362
Ssiderea216831	K20030
Ssiderea170202	K17345
Ssiderea248133	K07048
Ssiderea259401	K17916
Ssiderea260396	K11498
Ssiderea78360	K15909
Ssiderea262160	K00802
Ssiderea245410	K11135
Ssiderea252437	K01148
Ssiderea254396	K14326
Ssiderea249279	K12861
Ssiderea212376	K00799
Ssiderea331716	K07146
Ssiderea121389	K20715
Ssiderea226138	K03881
Ssiderea261490	K05544
Ssiderea257608	K05736
Ssiderea262933	K18464
Ssiderea244119	K18740
Ssiderea246248	K23355
Ssiderea218100	K24706
Ssiderea261226	K01102
Ssiderea255280	K06278
Ssiderea245135	K19466
Ssiderea252127	K08875
Ssiderea256080	K08288
Ssiderea129126	K04986
Ssiderea184657	K06496
Ssiderea248965	K20178
Ssiderea263349	K10605
Ssiderea246281	K17345
Ssiderea247772	K24915
Ssiderea415523	K02885
Ssiderea253706	K00972
Ssiderea263246	K08548
Ssiderea263065	K12815
Ssiderea244597	K25384
Ssiderea250392	K14684
Ssiderea259860	K13720
Ssiderea225809	K13115
Ssiderea263697	K23958
Ssiderea245309	K11323
Ssiderea232453	K08991
Ssiderea166523	K04950
Ssiderea250661	K24722
Ssiderea250944	K02607
Ssiderea252368	K00488
Ssiderea250478	K00799
Ssiderea256867	K03126
Ssiderea260717	K20166
Ssiderea214755	K01054
Ssiderea236818	K12076
Ssiderea260069	K08202
Ssiderea260583	K08515
Ssiderea254501	K24195
Ssiderea247497	K06037
Ssiderea256585	K10089
Ssiderea259973	K02540
Ssiderea191822	K04448
Ssiderea92124	K11481
Ssiderea262567	K00036
Ssiderea260921	K16848
Ssiderea243735	K06270
Ssiderea256926	K14589
Ssiderea215100	K09207
Ssiderea233347	K07855
Ssiderea231172	K13864
Ssiderea243259	K01017
Ssiderea255938	K14300
Ssiderea255667	K11268
Ssiderea242664	K25004
Ssiderea243351	K00287
Ssiderea256091	K22825
Ssiderea239952	K05094
Ssiderea223759	K09219
Ssiderea238539	K23565
Ssiderea245461	K11435
Ssiderea260822	K22861
Ssiderea122413	K12385
Ssiderea263723	K05695
Ssiderea260608	K08956
Ssiderea243240	K23285
Ssiderea231189	K07963
Ssiderea255258	K18933
Ssiderea250908	K23282
Ssiderea262494	K16569
Ssiderea250388	K04362
Ssiderea262533	K10595
Ssiderea282143	K16571
Ssiderea273057	K10380
Ssiderea230851	K04874
Ssiderea189734	K06210
Ssiderea235262	K23041
Ssiderea260456	K10147
Ssiderea252006	K01360
Ssiderea217496	K04200
Ssiderea231763	K02984
Ssiderea248689	K08596
Ssiderea256041	K20098
Ssiderea270767	K01408
Ssiderea228218	K00290
Ssiderea232752	K09649
Ssiderea260592	K00558
Ssiderea222254	K01273
Ssiderea236854	K04506
Ssiderea242346	K08033
Ssiderea208171	K09341
Ssiderea240991	K17543
Ssiderea263001	K10645
Ssiderea244997	K17428
Ssiderea262163	K25818
Ssiderea254788	K12489
Ssiderea230345	K17689
Ssiderea258993	K11851
Ssiderea236504	K02311
Ssiderea204456	K10382
Ssiderea226782	K03686
Ssiderea246553	K19348
Ssiderea251151	K22647
Ssiderea248761	K07901
Ssiderea252745	K10297
Ssiderea253239	K06911
Ssiderea263643	K07497
Ssiderea244883	K18156
Ssiderea251653	K07841
Ssiderea260160	K08805
Ssiderea108468	K02995
Ssiderea258410	K13026
Ssiderea247712	K19525
Ssiderea258417	K14963
Ssiderea251906	K01487
Ssiderea247486	K25439
Ssiderea251935	K04520
Ssiderea254222	K10873
Ssiderea230250	K03437
Ssiderea227413	K03626
Ssiderea251277	K05673
Ssiderea256350	K05038
Ssiderea208702	K04144
Ssiderea73359	K10380
Ssiderea247790	K21862
Ssiderea256118	K25207
Ssiderea256443	K10612
Ssiderea256816	K01369
Ssiderea257130	K18066
Ssiderea240642	K22128
Ssiderea146870	K07874
Ssiderea217019	K10261
Ssiderea261824	K16601
Ssiderea238815	K11315
Ssiderea251779	K15074
Ssiderea253693	K10745
Ssiderea260253	K16542
Ssiderea258967	K10998
Ssiderea259993	K04531
Ssiderea340985	K12035
Ssiderea189713	K09267
Ssiderea220660	K08843
Ssiderea184937	K01520
Ssiderea226801	K09091
Ssiderea244472	K09490
Ssiderea18718	K01340
Ssiderea249200	K00789
Ssiderea260080	K19671
Ssiderea257334	K06176
Ssiderea126001	K02324
Ssiderea255860	K04851
Ssiderea72504	K24427
Ssiderea256657	K11548
Ssiderea233312	K05034
Ssiderea246373	K17286
Ssiderea210222	K09528
Ssiderea255563	K06927
Ssiderea252218	K25802
Ssiderea226807	K09431
Ssiderea244844	K19401
Ssiderea240201	K09320
Ssiderea258959	K10592
Ssiderea260538	K24523
Ssiderea257466	K04135
Ssiderea259303	K17307
Ssiderea86556	K21283
Ssiderea260418	K08741
Ssiderea248415	K11434
Ssiderea260367	K16743
Ssiderea262041	K16307
Ssiderea257318	K12389
Ssiderea255869	K00802
Ssiderea255019	K17255
Ssiderea246999	K09486
Ssiderea241178	K25872
Ssiderea240901	K04698
Ssiderea246282	K09583
Ssiderea257870	K24353
Ssiderea263637	K23092
Ssiderea260125	K19932
Ssiderea196712	K11149
Ssiderea244215	K06054
Ssiderea247344	K00907
Ssiderea261765	K04592
Ssiderea253888	K11730
Ssiderea130532	K10408
Ssiderea258364	K08045
Ssiderea262964	K01754
Ssiderea257735	K00472
Ssiderea251647	K04375
Ssiderea261476	K04609
Ssiderea248063	K15170
Ssiderea171636	K02912
Ssiderea262901	K12076
Ssiderea255541	K06058
Ssiderea260794	K22985
Ssiderea261358	K09699
Ssiderea246828	K14320
Ssiderea56178	K00789
Ssiderea250105	K11656
Ssiderea253608	K00213
Ssiderea257593	K07556
Ssiderea262405	K00290
Ssiderea245590	K17702
Ssiderea245219	K04135
Ssiderea249663	K11840
Ssiderea210470	K02880
Ssiderea251700	K08585
Ssiderea256663	K05850
Ssiderea238789	K11840
Ssiderea145113	K04035
Ssiderea253894	K10732
Ssiderea255481	K19410
Ssiderea250496	K10631
Ssiderea251833	K04874
Ssiderea244639	K00966
Ssiderea261320	K17618
Ssiderea115953	K21932
Ssiderea255202	K24226
Ssiderea258421	K11536
Ssiderea275720	K06238
Ssiderea256728	K17930
Ssiderea192841	K05759
Ssiderea161534	K03231
Ssiderea255245	K07759
Ssiderea248351	K09339
Ssiderea249343	K02599
Ssiderea259061	K16343
Ssiderea239121	K13107
Ssiderea261892	K14376
Ssiderea417546	K01858
Ssiderea243685	K13212
Ssiderea260216	K04592
Ssiderea247268	K19907
Ssiderea255209	K24816
Ssiderea261943	K07827
Ssiderea214065	K18646
Ssiderea231967	K17759
Ssiderea216470	K11204
Ssiderea262906	K20705
Ssiderea183648	K02880
Ssiderea262458	K13990
Ssiderea251660	K17916
Ssiderea263174	K18406
Ssiderea233587	K17457
Ssiderea249483	K19601
Ssiderea246030	K20029
Ssiderea243743	K00026
Ssiderea260676	K20278
Ssiderea263334	K04981
Ssiderea227036	K13566
Ssiderea261181	K05181
Ssiderea252945	K22563
Ssiderea263370	K00315
Ssiderea262387	K14007
Ssiderea209421	K02138
Ssiderea239775	K17083
Ssiderea218672	K07497
Ssiderea242747	K08076
Ssiderea290004	K06580
Ssiderea222944	K25138
Ssiderea218978	K07891
Ssiderea250733	K07573
Ssiderea220912	K05195
Ssiderea182543	K03847
Ssiderea154085	K24835
Ssiderea261041	K00016
Ssiderea262253	K12573
Ssiderea213699	K19684
Ssiderea237228	K06134
Ssiderea178015	K04459
Ssiderea244019	K04163
Ssiderea257843	K08409
Ssiderea189807	K13240
Ssiderea233939	K05302
Ssiderea256062	K03392
Ssiderea245845	K06677
Ssiderea260951	K07119
Ssiderea213227	K04810
Ssiderea262736	K20191
Ssiderea240007	K14769
Ssiderea222359	K06054
Ssiderea736	K25939
Ssiderea198871	K04255
Ssiderea145697	K08997
Ssiderea240632	K10408
Ssiderea246766	K13912
Ssiderea255127	K15979
Ssiderea260948	K16677
Ssiderea262167	K10144
Ssiderea238469	K20402
Ssiderea263229	K05122
Ssiderea257636	K11840
Ssiderea243718	K08385
Ssiderea235131	K03691
Ssiderea250016	K24125
Ssiderea250544	K13523
Ssiderea258879	K14684
Ssiderea261100	K05719
Ssiderea263060	K04150
Ssiderea245986	K00079
Ssiderea226336	K05706
Ssiderea52509	K11290
Ssiderea260732	K08810
Ssiderea253100	K04615
Ssiderea250949	K12843
Ssiderea228746	K00923
Ssiderea251689	K12489
Ssiderea63976	K17341
Ssiderea260489	K20306
Ssiderea217731	K19328
Ssiderea243596	K13710
Ssiderea242304	K08202
Ssiderea234621	K01196
Ssiderea260968	K01091
Ssiderea247422	K16526
Ssiderea260745	K14537
Ssiderea215325	K22470
Ssiderea117611	K10485
Ssiderea263365	K24737
Ssiderea184325	K25185
Ssiderea252734	K17689
Ssiderea250282	K15042
Ssiderea235250	K11795
Ssiderea222532	K05398
Ssiderea257378	K01062
Ssiderea263306	K19483
Ssiderea253517	K10487
Ssiderea255996	K12817
Ssiderea129195	K02265
Ssiderea216444	K09624
Ssiderea230260	K07917
Ssiderea238894	K05021
Ssiderea261504	K00021
Ssiderea208738	K04358
Ssiderea256110	K10529
Ssiderea21896	K03283
Ssiderea263138	K06096
Ssiderea202316	K19521
Ssiderea140691	K01135
Ssiderea244320	K22314
Ssiderea262670	K21919
Ssiderea205220	K02995
Ssiderea210585	K07497
Ssiderea167982	K03231
Ssiderea80563	K00134
Ssiderea222443	K14772
Ssiderea261807	K10478
Ssiderea260863	K19721
Ssiderea260173	K14427
Ssiderea261985	K13176
Ssiderea257141	K15015
Ssiderea246851	K19681
Ssiderea260101	K25768
Ssiderea257810	K12035
Ssiderea256786	K12316
Ssiderea253068	K01769
Ssiderea9038	K25592
Ssiderea240170	K08765
Ssiderea234445	K04981
Ssiderea240440	K04266
Ssiderea240921	K03627
Ssiderea254452	K01179
Ssiderea252704	K04499
Ssiderea232537	K03124
Ssiderea258888	K22991
Ssiderea222593	K20291
Ssiderea337551	K03834
Ssiderea210629	K01366
Ssiderea251299	K01265
Ssiderea243814	K15621
Ssiderea260412	K25174
Ssiderea156802	K04448
Ssiderea245114	K10356
Ssiderea261855	K10380
Ssiderea165174	K16889
Ssiderea238111	K24956
Ssiderea212048	K06768
Ssiderea246165	K10898
Ssiderea259290	K05768
Ssiderea224851	K15692
Ssiderea252472	K04352
Ssiderea228342	K17383
Ssiderea241685	K15361
Ssiderea236618	K14071
Ssiderea258124	K21879
Ssiderea260129	K23218
Ssiderea256539	K10876
Ssiderea120123	K12326
Ssiderea243504	K25532
Ssiderea248110	K19758
Ssiderea249782	K07819
Ssiderea63432	K04851
Ssiderea263354	K03654
Ssiderea263032	K05858
Ssiderea148746	K22078
Ssiderea260022	K04351
Ssiderea318931	K00613
Ssiderea254804	K06233
Ssiderea316130	K17341
Ssiderea251579	K18245
Ssiderea260559	K12132
Ssiderea263185	K05310
Ssiderea261774	K04911
Ssiderea242790	K10380
Ssiderea260150	K02929
Ssiderea201858	K18403
Ssiderea258924	K10380
Ssiderea225432	K07374
Ssiderea262586	K05970
Ssiderea245209	K12495
Ssiderea254763	K06269
Ssiderea244592	K10329
Ssiderea255250	K17613
Ssiderea256942	K00544
Ssiderea155197	K24515
Ssiderea252612	K13758
Ssiderea258083	K12796
Ssiderea260001	K06083
Ssiderea236581	K11252
Ssiderea406667	K03234
Ssiderea251317	K10424
Ssiderea261028	K03644
Ssiderea257497	K22257
Ssiderea263552	K16489
Ssiderea143740	K00933
Ssiderea234791	K21456
Ssiderea241141	K01131
Ssiderea242164	K24651
Ssiderea263751	K24469
Ssiderea263778	K07497
Ssiderea250017	K22262
Ssiderea253641	K09201
Ssiderea246029	K08660
Ssiderea254388	K11206
Ssiderea152760	K00312
Ssiderea244978	K08271
Ssiderea259086	K06631
Ssiderea189535	K05312
Ssiderea259262	K24537
Ssiderea262086	K05614
Ssiderea259540	K02599
Ssiderea248593	K14294
Ssiderea296536	K19882
Ssiderea262375	K00512
Ssiderea166910	K01527
Ssiderea260446	K10408
Ssiderea206386	K10577
Ssiderea261287	K25877
Ssiderea253936	K23437
Ssiderea261879	K22611
Ssiderea251973	K12185
Ssiderea218840	K07378
Ssiderea244214	K20795
Ssiderea257453	K23468
Ssiderea203185	K06180
Ssiderea237405	K04728
Ssiderea232702	K11150
Ssiderea226487	K08375
Ssiderea256367	K00111
Ssiderea251521	K17603
Ssiderea260037	K15381
Ssiderea60135	K04248
Ssiderea252049	K20308
Ssiderea314855	K22754
Ssiderea256547	K12399
Ssiderea237599	K05094
Ssiderea311941	K23380
Ssiderea218333	K12818
Ssiderea222342	K02960
Ssiderea256104	K01823
Ssiderea236579	K09114
Ssiderea253076	K11886
Ssiderea255607	K06820
Ssiderea241788	K03039
Ssiderea122610	K23801
Ssiderea244726	K19912
Ssiderea178586	K10382
Ssiderea256750	K07901
Ssiderea343493	K01251
Ssiderea210956	K19269
Ssiderea248050	K09598
Ssiderea25086	K02183
Ssiderea245685	K07369
Ssiderea297780	K03768
Ssiderea254139	K03352
Ssiderea221959	K09561
Ssiderea253950	K18189
Ssiderea199647	K04150
Ssiderea255763	K01807
Ssiderea212221	K23437
Ssiderea234294	K14549
Ssiderea184702	K10408
Ssiderea261982	K10365
Ssiderea262953	K01254
Ssiderea257433	K06674
Ssiderea255786	K20994
Ssiderea257253	K17535
Ssiderea261302	K13133
Ssiderea456550	K16501
Ssiderea261916	K10361
Ssiderea153685	K01059
Ssiderea212178	K23330
Ssiderea255534	K10380
Ssiderea263428	K17592
Ssiderea261385	K19502
Ssiderea251078	K15450
Ssiderea243649	K16610
Ssiderea9450	K02183
Ssiderea256720	K03363
Ssiderea245384	K13346
Ssiderea254018	K08272
Ssiderea255984	K14306
Ssiderea260868	K06569
Ssiderea260904	K13761
Ssiderea256242	K12751
Ssiderea209357	K24893
Ssiderea249468	K04606
Ssiderea253428	K10251
Ssiderea260909	K10345
Ssiderea261618	K10268
Ssiderea247823	K20099
Ssiderea233437	K08076
Ssiderea256474	K16531
Ssiderea382737	K06247
Ssiderea227982	K25808
Ssiderea246902	K12417
Ssiderea170945	K02966
Ssiderea194491	K06630
Ssiderea239900	K20222
Ssiderea248359	K04367
Ssiderea248664	K10358
Ssiderea246595	K24333
Ssiderea243902	K25636
Ssiderea252123	K11884
Ssiderea262663	K07497
Ssiderea240522	K15523
Ssiderea238879	K14960
Ssiderea65356	K04349
Ssiderea70287	K01253
Ssiderea72746	K13750
Ssiderea249037	K05305
Ssiderea192804	K02940
Ssiderea256506	K24175
Ssiderea221460	K14072
Ssiderea258631	K15259
Ssiderea249447	K21435
Ssiderea259846	K15166
Ssiderea261398	K20346
Ssiderea256249	K24936
Ssiderea249018	K17662
Ssiderea250010	K19195
Ssiderea292622	K02321
Ssiderea251510	K15050
Ssiderea257676	K06229
Ssiderea257743	K03783
Ssiderea492458	K04382
Ssiderea246848	K17382
Ssiderea257261	K00939
Ssiderea248423	K00413
Ssiderea256039	K22066
Ssiderea253998	K07050
Ssiderea250626	K01785
Ssiderea319361	K04887
Ssiderea220854	K20795
Ssiderea241221	K20795
Ssiderea252276	K08069
Ssiderea220740	K12807
Ssiderea251915	K04527
Ssiderea255167	K04676
Ssiderea20192	K24734
Ssiderea245243	K01148
Ssiderea248902	K07877
Ssiderea253444	K09395
Ssiderea259182	K14607
Ssiderea225408	K16575
Ssiderea248695	K10859
Ssiderea261264	K07497
Ssiderea255754	K25533
Ssiderea236638	K24506
Ssiderea236792	K03768
Ssiderea248890	K05312
Ssiderea332714	K01672
Ssiderea251498	K10144
Ssiderea260789	K07560
Ssiderea249068	K12472
Ssiderea262758	K22377
Ssiderea243651	K12196
Ssiderea252262	K15266
Ssiderea258784	K00508
Ssiderea253711	K06634
Ssiderea143513	K03231
Ssiderea259109	K24888
Ssiderea262980	K12132
Ssiderea261792	K18595
Ssiderea312980	K02865
Ssiderea262135	K11141
Ssiderea261395	K16455
Ssiderea255579	K03869
Ssiderea248432	K10457
Ssiderea258252	K01408
Ssiderea259134	K23002
Ssiderea262319	K24769
Ssiderea57445	K16506
Ssiderea263019	K23628
Ssiderea247337	K03870
Ssiderea260534	K02148
Ssiderea243827	K00681
Ssiderea231101	K11592
Ssiderea249254	K06694
Ssiderea263025	K10901
Ssiderea244382	K16175
Ssiderea262397	K17969
Ssiderea251881	K00939
Ssiderea237274	K17988
Ssiderea262232	K05636
Ssiderea242250	K14010
Ssiderea259776	K10408
Ssiderea258170	K15289
Ssiderea255392	K06268
Ssiderea237431	K13175
Ssiderea236062	K06639
Ssiderea256468	K11671
Ssiderea263256	K10382
Ssiderea250707	K06478
Ssiderea250586	K25644
Ssiderea256347	K19036
Ssiderea222676	K06763
Ssiderea242767	K16570
Ssiderea262334	K14792
Ssiderea257168	K26111
Ssiderea95180	K01462
Ssiderea244297	K17757
Ssiderea243886	K09199
Ssiderea260575	K07759
Ssiderea256612	K01301
Ssiderea226183	K02552
Ssiderea241097	K12035
Ssiderea259496	K14640
Ssiderea302677	K04515
Ssiderea241105	K01310
Ssiderea10945	K06182
Ssiderea256072	K08010
Ssiderea228757	K23905
Ssiderea238883	K11840
Ssiderea239526	K05931
Ssiderea241367	K04606
Ssiderea245895	K11317
Ssiderea252106	K10454
Ssiderea221829	K01468
Ssiderea262887	K10366
Ssiderea59384	K07497
Ssiderea262646	K01065
Ssiderea235411	K12604
Ssiderea254331	K13783
Ssiderea261900	K00615
Ssiderea262350	K23224
Ssiderea245882	K20656
Ssiderea414104	K24473
Ssiderea259229	K04142
Ssiderea399853	K01365
Ssiderea256101	K12571
Ssiderea259757	K01273
Ssiderea245372	K01097
Ssiderea260238	K01365
Ssiderea254159	K07427
Ssiderea249789	K24032
Ssiderea256955	K01278
Ssiderea262721	K07583
Ssiderea232648	K18402
Ssiderea254705	K04659
Ssiderea249924	K17592
Ssiderea240215	K18711
Ssiderea260182	K08331
Ssiderea238951	K13100
Ssiderea261921	K01473
Ssiderea230749	K03002
Ssiderea219727	K10307
Ssiderea235237	K07439
Ssiderea258623	K21774
Ssiderea209862	K03686
Ssiderea255400	K22804
Ssiderea246933	K01511
Ssiderea191681	K01280
Ssiderea255190	K25709
Ssiderea233054	K09582
Ssiderea253271	K23677
Ssiderea256337	K13236
Ssiderea249049	K10185
Ssiderea261629	K14388
Ssiderea228903	K23567
Ssiderea258023	K17535
Ssiderea250608	K11650
Ssiderea261865	K20465
Ssiderea255510	K24536
Ssiderea247676	K22193
Ssiderea256328	K07497
Ssiderea216120	K04984
Ssiderea244181	K25070
Ssiderea236132	K17081
Ssiderea86714	K15047
Ssiderea252606	K17094
Ssiderea253832	K17336
Ssiderea381222	K06630
Ssiderea220383	K11728
Ssiderea175584	K01365
Ssiderea94054	K04988
Ssiderea246022	K22735
Ssiderea256412	K00033
Ssiderea257835	K05955
Ssiderea167972	K16469
Ssiderea451358	K02641
Ssiderea257937	K15691
Ssiderea245743	K04142
Ssiderea262091	K06252
Ssiderea263322	K06085
Ssiderea236235	K04799
Ssiderea251426	K23781
Ssiderea261839	K24755
Ssiderea258424	K10754
Ssiderea262920	K21068
Ssiderea236008	K14827
Ssiderea217839	K17572
Ssiderea257911	K07440
Ssiderea234863	K02925
Ssiderea236493	K24611
Ssiderea258205	K08015
Ssiderea249566	K14703
Ssiderea218242	K08342
Ssiderea241531	K05755
Ssiderea239697	K14792
Ssiderea258841	K09637
Ssiderea240330	K11127
Ssiderea224335	K17582
Ssiderea259986	K11182
Ssiderea261548	K11423
Ssiderea221931	K10457
Ssiderea206877	K24799
Ssiderea419264	K17341
Ssiderea244977	K03941
Ssiderea241114	K00939
Ssiderea60468	K15190
Ssiderea252413	K15015
Ssiderea253301	K06823
Ssiderea262447	K15261
Ssiderea246225	K08132
Ssiderea242081	K10767
Ssiderea260219	K00641
Ssiderea243800	K25393
Ssiderea255466	K03123
Ssiderea204898	K13110
Ssiderea260684	K03283
Ssiderea231894	K21440
Ssiderea257388	K10695
Ssiderea34269	K22255
Ssiderea257850	K11658
Ssiderea246438	K22282
Ssiderea251582	K22566
Ssiderea259527	K12667
Ssiderea50113	K03883
Ssiderea257347	K11418
Ssiderea435996	K05312
Ssiderea255851	K12614
Ssiderea247059	K13861
Ssiderea218095	K00586
Ssiderea217394	K00264
Ssiderea242694	K04170
Ssiderea257224	K04550
Ssiderea240021	K01099
Ssiderea395018	K04605
Ssiderea249514	K14810
Ssiderea228932	K15381
Ssiderea246010	K24431
Ssiderea224980	K21031
Ssiderea232522	K07561
Ssiderea258141	K10803
Ssiderea250815	K15175
Ssiderea240363	K16186
Ssiderea259111	K04592
Ssiderea244717	K19361
Ssiderea229776	K16537
Ssiderea237661	K20498
Ssiderea237771	K14169
Ssiderea255354	K17398
Ssiderea37619	K07763
Ssiderea78126	K17458
Ssiderea258443	K16536
Ssiderea236843	K20372
Ssiderea255212	K24023
Ssiderea262407	K17493
Ssiderea259712	K00311
Ssiderea262832	K23257
Ssiderea242848	K14462
Ssiderea239588	K00907
Ssiderea263331	K15009
Ssiderea184875	K10738
Ssiderea257381	K07874
Ssiderea257154	K03354
Ssiderea226678	K13366
Ssiderea250890	K24937
Ssiderea226475	K11653
Ssiderea255782	K10442
Ssiderea245843	K13499
Ssiderea215933	K10422
Ssiderea341371	K02256
Ssiderea262855	K07188
Ssiderea255463	K11517
Ssiderea216402	K07488
Ssiderea252993	K01874
Ssiderea256822	K23949
Ssiderea239969	K10994
Ssiderea244030	K11089
Ssiderea286492	K12311
Ssiderea253477	K01365
Ssiderea259465	K20994
Ssiderea293714	K04043
Ssiderea255739	K20314
Ssiderea262985	K05121
Ssiderea255611	K14797
Ssiderea252254	K10291
Ssiderea278488	K18789
Ssiderea254059	K05048
Ssiderea241102	K00761
Ssiderea260810	K13247
Ssiderea206492	K11363
Ssiderea256045	K00485
Ssiderea226194	K25939
Ssiderea210592	K12778
Ssiderea252756	K04353
Ssiderea240648	K25472
Ssiderea252720	K06094
Ssiderea254317	K05019
Ssiderea247131	K08132
Ssiderea250909	K17592
Ssiderea230647	K20630
Ssiderea380084	K08076
Ssiderea251827	K00049
Ssiderea243934	K12389
Ssiderea251732	K12606
Ssiderea254713	K10843
Ssiderea261327	K19467
Ssiderea248719	K22900
Ssiderea211138	K01565
Ssiderea251568	K14830
Ssiderea254260	K15030
Ssiderea258919	K14389
Ssiderea252792	K24997
Ssiderea262230	K15003
Ssiderea294082	K08582
Ssiderea225840	K11155
Ssiderea238135	K08658
Ssiderea231676	K04224
Ssiderea224247	K19904
Ssiderea249159	K16914
Ssiderea254684	K14328
Ssiderea257373	K15272
Ssiderea169795	K01021
Ssiderea254152	K10683
Ssiderea261696	K12389
Ssiderea263622	K05673
Ssiderea256113	K03231
Ssiderea259305	K13146
Ssiderea225088	K16745
Ssiderea242827	K11592
Ssiderea252449	K15273
Ssiderea248710	K23961
Ssiderea111807	K03327
Ssiderea221131	K13516
Ssiderea257159	K15779
Ssiderea256806	K24633
Ssiderea259815	K24437
Ssiderea254377	K10423
Ssiderea252440	K13917
Ssiderea250327	K08546
Ssiderea263392	K07497
Ssiderea254077	K07565
Ssiderea172319	K20721
Ssiderea146806	K19525
Ssiderea261479	K25291
Ssiderea258092	K24734
Ssiderea229001	K04659
Ssiderea339948	K16175
Ssiderea427058	K25030
Ssiderea255557	K09322
Ssiderea226461	K19202
Ssiderea242570	K05034
Ssiderea252826	K15191
Ssiderea257954	K09188
Ssiderea159345	K18263
Ssiderea215508	K12626
Ssiderea249749	K08469
Ssiderea176508	K05389
Ssiderea258373	K18408
Ssiderea251252	K06792
Ssiderea232372	K16857
Ssiderea241845	K17592
Ssiderea152849	K04153
Ssiderea30207	K25608
Ssiderea239741	K10408
Ssiderea246803	K08513
Ssiderea235540	K12602
Ssiderea246061	K03993
Ssiderea215807	K05312
Ssiderea255726	K03010
Ssiderea211445	K21439
Ssiderea239179	K12876
Ssiderea234005	K23330
Ssiderea238570	K08635
Ssiderea255425	K10355
Ssiderea261842	K10295
Ssiderea249917	K22017
Ssiderea227505	K08076
Ssiderea246251	K24837
Ssiderea257249	K24169
Ssiderea261849	K25201
Ssiderea249265	K19753
Ssiderea255021	K00548
Ssiderea258473	K16478
Ssiderea231974	K05350
Ssiderea191109	K09207
Ssiderea242738	K21804
Ssiderea251029	K01013
Ssiderea187740	K06082
Ssiderea228375	K21421
Ssiderea260644	K19719
Ssiderea254180	K24463
Ssiderea194880	K14753
Ssiderea254606	K09289
Ssiderea231917	K05637
Ssiderea254652	K03143
Ssiderea253872	K17341
Ssiderea255168	K20689
Ssiderea251115	K16518
Ssiderea180045	K04288
Ssiderea261116	K16196
Ssiderea235634	K14442
Ssiderea260766	K10397
